id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
27.1	296.37	344.02	391.38	437.58	467.81	482.91	477.78	454.55	415.77	364.99	313.21	285.24
27.2	295.84	343.64	391.16	437.56	467.92	483.12	477.96	454.6	415.64	364.68	312.72	284.68
27.3	295.31	343.26	390.94	437.54	468.03	483.33	478.14	454.65	415.51	364.37	312.23	284.12
27.4	294.78	342.88	390.72	437.52	468.14	483.54	478.32	454.7	415.38	364.06	311.74	283.56
27.5	294.25	342.5	390.5	437.5	468.25	483.75	478.5	454.75	415.25	363.75	311.25	283
27.6	293.72	342.12	390.28	437.48	468.36	483.96	478.68	454.8	415.12	363.44	310.76	282.44
27.7	293.19	341.74	390.06	437.46	468.47	484.17	478.86	454.85	414.99	363.13	310.27	281.88
27.8	292.66	341.36	389.84	437.44	468.58	484.38	479.04	454.9	414.86	362.82	309.78	281.32
27.9	292.13	340.98	389.62	437.42	468.69	484.59	479.22	454.95	414.73	362.51	309.29	280.76
28	291.6	340.6	389.4	437.4	468.8	484.8	479.4	455	414.6	362.2	308.8	280.2
28.1	291.07	340.22	389.18	437.38	468.91	485.01	479.58	455.05	414.47	361.89	308.31	279.64
28.2	290.54	339.84	388.96	437.36	469.02	485.22	479.76	455.1	414.34	361.58	307.82	279.08
28.3	290.01	339.46	388.74	437.34	469.13	485.43	479.94	455.15	414.21	361.27	307.33	278.52
28.4	289.48	339.08	388.52	437.32	469.24	485.64	480.12	455.2	414.08	360.96	306.84	277.96
28.5	288.95	338.7	388.3	437.3	469.35	485.85	480.3	455.25	413.95	360.65	306.35	277.4
28.6	288.42	338.32	388.08	437.28	469.46	486.06	480.48	455.3	413.82	360.34	305.86	276.84
28.7	287.89	337.94	387.86	437.26	469.57	486.27	480.66	455.35	413.69	360.03	305.37	276.28
28.8	287.36	337.56	387.64	437.24	469.68	486.48	480.84	455.4	413.56	359.72	304.88	275.72
28.9	286.83	337.18	387.42	437.22	469.79	486.69	481.02	455.45	413.43	359.41	304.39	275.16
29	286.3	336.8	387.2	437.2	469.9	486.9	481.2	455.5	413.3	359.1	303.9	274.6
29.1	285.77	336.42	386.98	437.18	470.01	487.11	481.38	455.55	413.17	358.79	303.41	274.04
29.2	285.24	336.04	386.76	437.16	470.12	487.32	481.56	455.6	413.04	358.48	302.92	273.48
29.3	284.71	335.66	386.54	437.14	470.23	487.53	481.74	455.65	412.91	358.17	302.43	272.92
29.4	284.18	335.28	386.32	437.12	470.34	487.74	481.92	455.7	412.78	357.86	301.94	272.36
29.5	283.65	334.9	386.1	437.1	470.45	487.95	482.1	455.75	412.65	357.55	301.45	271.8
29.6	283.12	334.52	385.88	437.08	470.56	488.16	482.28	455.8	412.52	357.24	300.96	271.24
29.7	282.59	334.14	385.66	437.06	470.67	488.37	482.46	455.85	412.39	356.93	300.47	270.68
29.8	282.06	333.76	385.44	437.04	470.78	488.58	482.64	455.9	412.26	356.62	299.98	270.12
29.9	281.53	333.38	385.22	437.02	470.89	488.79	482.82	455.95	412.13	356.31	299.49	269.56
30	281	333	385	437	471	489	483	456	412	356	299	269
30.1	280.38	332.5	384.68	436.9	471.09	489.17	483.14	455.99	411.78	355.58	298.42	268.35
30.2	279.76	332	384.36	436.8	471.18	489.34	483.28	455.98	411.56	355.16	297.84	267.7
30.3	279.14	331.5	384.04	436.7	471.27	489.51	483.42	455.97	411.34	354.74	297.26	267.05
30.4	278.52	331	383.72	436.6	471.36	489.68	483.56	455.96	411.12	354.32	296.68	266.4
30.5	277.9	330.5	383.4	436.5	471.45	489.85	483.7	455.95	410.9	353.9	296.1	265.75
30.6	277.28	330	383.08	436.4	471.54	490.02	483.84	455.94	410.68	353.48	295.52	265.1
30.7	276.66	329.5	382.76	436.3	471.63	490.19	483.98	455.93	410.46	353.06	294.94	264.45
30.8	276.04	329	382.44	436.2	471.72	490.36	484.12	455.92	410.24	352.64	294.36	263.8
30.9	275.42	328.5	382.12	436.1	471.81	490.53	484.26	455.91	410.02	352.22	293.78	263.15
31	274.8	328	381.8	436	471.9	490.7	484.4	455.9	409.8	351.8	293.2	262.5
31.1	274.18	327.5	381.48	435.9	471.99	490.87	484.54	455.89	409.58	351.38	292.62	261.85
31.2	273.56	327	381.16	435.8	472.08	491.04	484.68	455.88	409.36	350.96	292.04	261.2
31.3	272.94	326.5	380.84	435.7	472.17	491.21	484.82	455.87	409.14	350.54	291.46	260.55
31.4	272.32	326	380.52	435.6	472.26	491.38	484.96	455.86	408.92	350.12	290.88	259.9
31.5	271.7	325.5	380.2	435.5	472.35	491.55	485.1	455.85	408.7	349.7	290.3	259.25
31.6	271.08	325	379.88	435.4	472.44	491.72	485.24	455.84	408.48	349.28	289.72	258.6
31.7	270.46	324.5	379.56	435.3	472.53	491.89	485.38	455.83	408.26	348.86	289.14	257.95
31.8	269.84	324	379.24	435.2	472.62	492.06	485.52	455.82	408.04	348.44	288.56	257.3
31.9	269.22	323.5	378.92	435.1	472.71	492.23	485.66	455.81	407.82	348.02	287.98	256.65
32	268.6	323	378.6	435	472.8	492.4	485.8	455.8	407.6	347.6	287.4	256
32.1	267.98	322.5	378.28	434.9	472.89	492.57	485.94	455.79	407.38	347.18	286.82	255.35
32.2	267.36	322	377.96	434.8	472.98	492.74	486.08	455.78	407.16	346.76	286.24	254.7
32.3	266.74	321.5	377.64	434.7	473.07	492.91	486.22	455.77	406.94	346.34	285.66	254.05
32.4	266.12	321	377.32	434.6	473.16	493.08	486.36	455.76	406.72	345.92	285.08	253.4
32.5	265.5	320.5	377	434.5	473.25	493.25	486.5	455.75	406.5	345.5	284.5	252.75
32.6	264.88	320	376.68	434.4	473.34	493.42	486.64	455.74	406.28	345.08	283.92	252.1
32.7	264.26	319.5	376.36	434.3	473.43	493.59	486.78	455.73	406.06	344.66	283.34	251.45
32.8	263.64	319	376.04	434.2	473.52	493.76	486.92	455.72	405.84	344.24	282.76	250.8
32.9	263.02	318.5	375.72	434.1	473.61	493.93	487.06	455.71	405.62	343.82	282.18	250.15
33	262.4	318	375.4	434	473.7	494.1	487.2	455.7	405.4	343.4	281.6	249.5
33.1	261.78	317.5	375.08	433.9	473.79	494.27	487.34	455.69	405.18	342.98	281.02	248.85
33.2	261.16	317	374.76	433.8	473.88	494.44	487.48	455.68	404.96	342.56	280.44	248.2
33.3	260.54	316.5	374.44	433.7	473.97	494.61	487.62	455.67	404.74	342.14	279.86	247.55
33.4	259.92	316	374.12	433.6	474.06	494.78	487.76	455.66	404.52	341.72	279.28	246.9
33.5	259.3	315.5	373.8	433.5	474.15	494.95	487.9	455.65	404.3	341.3	278.7	246.25
33.6	258.68	315	373.48	433.4	474.24	495.12	488.04	455.64	404.08	340.88	278.12	245.6
33.7	258.06	314.5	373.16	433.3	474.33	495.29	488.18	455.63	403.86	340.46	277.54	244.95
33.8	257.44	314	372.84	433.2	474.42	495.46	488.32	455.62	403.64	340.04	276.96	244.3
33.9	256.82	313.5	372.52	433.1	474.51	495.63	488.46	455.61	403.42	339.62	276.38	243.65
34	256.2	313	372.2	433	474.6	495.8	488.6	455.6	403.2	339.2	275.8	243
34.1	255.58	312.5	371.88	432.9	474.69	495.97	488.74	455.59	402.98	338.78	275.22	242.35
34.2	254.96	312	371.56	432.8	474.78	496.14	488.88	455.58	402.76	338.36	274.64	241.7
34.3	254.34	311.5	371.24	432.7	474.87	496.31	489.02	455.57	402.54	337.94	274.06	241.05
34.4	253.72	311	370.92	432.6	474.96	496.48	489.16	455.56	402.32	337.52	273.48	240.4
34.5	253.1	310.5	370.6	432.5	475.05	496.65	489.3	455.55	402.1	337.1	272.9	239.75
34.6	252.48	310	370.28	432.4	475.14	496.82	489.44	455.54	401.88	336.68	272.32	239.1
34.7	251.86	309.5	369.96	432.3	475.23	496.99	489.58	455.53	401.66	336.26	271.74	238.45
34.8	251.24	309	369.64	432.2	475.32	497.16	489.72	455.52	401.44	335.84	271.16	237.8
34.9	250.62	308.5	369.32	432.1	475.41	497.33	489.86	455.51	401.22	335.42	270.58	237.15
35	250	308	369	432	475.5	497.5	490	455.5	401	335	270	236.5
35.1	249.38	307.5	368.68	431.9	475.59	497.67	490.14	455.49	400.78	334.58	269.42	235.85
35.2	248.76	307	368.36	431.8	475.68	497.84	490.28	455.48	400.56	334.16	268.84	235.2
35.3	248.14	306.5	368.04	431.7	475.77	498.01	490.42	455.47	400.34	333.74	268.26	234.55
35.4	247.52	306	367.72	431.6	475.86	498.18	490.56	455.46	400.12	333.32	267.68	233.9
35.5	246.9	305.5	367.4	431.5	475.95	498.35	490.7	455.45	399.9	332.9	267.1	233.25
35.6	246.28	305	367.08	431.4	476.04	498.52	490.84	455.44	399.68	332.48	266.52	232.6
35.7	245.66	304.5	366.76	431.3	476.13	498.69	490.98	455.43	399.46	332.06	265.94	231.95
35.8	245.04	304	366.44	431.2	476.22	498.86	491.12	455.42	399.24	331.64	265.36	231.3
35.9	244.42	303.5	366.12	431.1	476.31	499.03	491.26	455.41	399.02	331.22	264.78	230.65
36	243.8	303	365.8	431	476.4	499.2	491.4	455.4	398.8	330.8	264.2	230
36.1	243.18	302.5	365.48	430.9	476.49	499.37	491.54	455.39	398.58	330.38	263.62	229.35
36.2	242.56	302	365.16	430.8	476.58	499.54	491.68	455.38	398.36	329.96	263.04	228.7
36.3	241.94	301.5	364.84	430.7	476.67	499.71	491.82	455.37	398.14	329.54	262.46	228.05
36.4	241.32	301	364.52	430.6	476.76	499.88	491.96	455.36	397.92	329.12	261.88	227.4
36.5	240.7	300.5	364.2	430.5	476.85	500.05	492.1	455.35	397.7	328.7	261.3	226.75
36.6	240.08	300	363.88	430.4	476.94	500.22	492.24	455.34	397.48	328.28	260.72	226.1
36.7	239.46	299.5	363.56	430.3	477.03	500.39	492.38	455.33	397.26	327.86	260.14	225.45
36.8	238.84	299	363.24	430.2	477.12	500.56	492.52	455.32	397.04	327.44	259.56	224.8
36.9	238.22	298.5	362.92	430.1	477.21	500.73	492.66	455.31	396.82	327.02	258.98	224.15
37	237.6	298	362.6	430	477.3	500.9	492.8	455.3	396.6	326.6	258.4	223.5
37.1	236.98	297.5	362.28	429.9	477.39	501.07	492.94	455.29	396.38	326.18	257.82	222.85
37.2	236.36	297	361.96	429.8	477.48	501.24	493.08	455.28	396.16	325.76	257.24	222.2
37.3	235.74	296.5	361.64	429.7	477.57	501.41	493.22	455.27	395.94	325.34	256.66	221.55
37.4	235.12	296	361.32	429.6	477.66	501.58	493.36	455.26	395.72	324.92	256.08	220.9
37.5	234.5	295.5	361	429.5	477.75	501.75	493.5	455.25	395.5	324.5	255.5	220.25
37.6	233.88	295	360.68	429.4	477.84	501.92	493.64	455.24	395.28	324.08	254.92	219.6
37.7	233.26	294.5	360.36	429.3	477.93	502.09	493.78	455.23	395.06	323.66	254.34	218.95
37.8	232.64	294	360.04	429.2	478.02	502.26	493.92	455.22	394.84	323.24	253.76	218.3
37.9	232.02	293.5	359.72	429.1	478.11	502.43	494.06	455.21	394.62	322.82	253.18	217.65
38	231.4	293	359.4	429	478.2	502.6	494.2	455.2	394.4	322.4	252.6	217
38.1	230.78	292.5	359.08	428.9	478.29	502.77	494.34	455.19	394.18	321.98	252.02	216.35
38.2	230.16	292	358.76	428.8	478.38	502.94	494.48	455.18	393.96	321.56	251.44	215.7
38.3	229.54	291.5	358.44	428.7	478.47	503.11	494.62	455.17	393.74	321.14	250.86	215.05
38.4	228.92	291	358.12	428.6	478.56	503.28	494.76	455.16	393.52	320.72	250.28	214.4
38.5	228.3	290.5	357.8	428.5	478.65	503.45	494.9	455.15	393.3	320.3	249.7	213.75
38.6	227.68	290	357.48	428.4	478.74	503.62	495.04	455.14	393.08	319.88	249.12	213.1
38.7	227.06	289.5	357.16	428.3	478.83	503.79	495.18	455.13	392.86	319.46	248.54	212.45
38.8	226.44	289	356.84	428.2	478.92	503.96	495.32	455.12	392.64	319.04	247.96	211.8
38.9	225.82	288.5	356.52	428.1	479.01	504.13	495.46	455.11	392.42	318.62	247.38	211.15
39	225.2	288	356.2	428	479.1	504.3	495.6	455.1	392.2	318.2	246.8	210.5
39.1	224.58	287.5	355.88	427.9	479.19	504.47	495.74	455.09	391.98	317.78	246.22	209.85
39.2	223.96	287	355.56	427.8	479.28	504.64	495.88	455.08	391.76	317.36	245.64	209.2
39.3	223.34	286.5	355.24	427.7	479.37	504.81	496.02	455.07	391.54	316.94	245.06	208.55
39.4	222.72	286	354.92	427.6	479.46	504.98	496.16	455.06	391.32	316.52	244.48	207.9
39.5	222.1	285.5	354.6	427.5	479.55	505.15	496.3	455.05	391.1	316.1	243.9	207.25
39.6	221.48	285	354.28	427.4	479.64	505.32	496.44	455.04	390.88	315.68	243.32	206.6
39.7	220.86	284.5	353.96	427.3	479.73	505.49	496.58	455.03	390.66	315.26	242.74	205.95
39.8	220.24	284	353.64	427.2	479.82	505.66	496.72	455.02	390.44	314.84	242.16	205.3
39.9	219.62	283.5	353.32	427.1	479.91	505.83	496.86	455.01	390.22	314.42	241.58	204.65
40	219	283	353	427	480	506	497	455	390	314	241	204
40.1	218.28	282.4	352.57	426.82	480.04	506.16	497.12	454.93	389.68	313.46	240.32	203.26
40.2	217.56	281.8	352.14	426.64	480.08	506.32	497.24	454.86	389.36	312.92	239.64	202.52
40.3	216.84	281.2	351.71	426.46	480.12	506.48	497.36	454.79	389.04	312.38	238.96	201.78
40.4	216.12	280.6	351.28	426.28	480.16	506.64	497.48	454.72	388.72	311.84	238.28	201.04
40.5	215.4	280	350.85	426.1	480.2	506.8	497.6	454.65	388.4	311.3	237.6	200.3
40.6	214.68	279.4	350.42	425.92	480.24	506.96	497.72	454.58	388.08	310.76	236.92	199.56
40.7	213.96	278.8	349.99	425.74	480.28	507.12	497.84	454.51	387.76	310.22	236.24	198.82
40.8	213.24	278.2	349.56	425.56	480.32	507.28	497.96	454.44	387.44	309.68	235.56	198.08
40.9	212.52	277.6	349.13	425.38	480.36	507.44	498.08	454.37	387.12	309.14	234.88	197.34
41	211.8	277	348.7	425.2	480.4	507.6	498.2	454.3	386.8	308.6	234.2	196.6
41.1	211.08	276.4	348.27	425.02	480.44	507.76	498.32	454.23	386.48	308.06	233.52	195.86
41.2	210.36	275.8	347.84	424.84	480.48	507.92	498.44	454.16	386.16	307.52	232.84	195.12
41.3	209.64	275.2	347.41	424.66	480.52	508.08	498.56	454.09	385.84	306.98	232.16	194.38
41.4	208.92	274.6	346.98	424.48	480.56	508.24	498.68	454.02	385.52	306.44	231.48	193.64
41.5	208.2	274	346.55	424.3	480.6	508.4	498.8	453.95	385.2	305.9	230.8	192.9
41.6	207.48	273.4	346.12	424.12	480.64	508.56	498.92	453.88	384.88	305.36	230.12	192.16
41.7	206.76	272.8	345.69	423.94	480.68	508.72	499.04	453.81	384.56	304.82	229.44	191.42
41.8	206.04	272.2	345.26	423.76	480.72	508.88	499.16	453.74	384.24	304.28	228.76	190.68
41.9	205.32	271.6	344.83	423.58	480.76	509.04	499.28	453.67	383.92	303.74	228.08	189.94
42	204.6	271	344.4	423.4	480.8	509.2	499.4	453.6	383.6	303.2	227.4	189.2
42.1	203.88	270.4	343.97	423.22	480.84	509.36	499.52	453.53	383.28	302.66	226.72	188.46
42.2	203.16	269.8	343.54	423.04	480.88	509.52	499.64	453.46	382.96	302.12	226.04	187.72
42.3	202.44	269.2	343.11	422.86	480.92	509.68	499.76	453.39	382.64	301.58	225.36	186.98
42.4	201.72	268.6	342.68	422.68	480.96	509.84	499.88	453.32	382.32	301.04	224.68	186.24
42.5	201	268	342.25	422.5	481	510	500	453.25	382	300.5	224	185.5
42.6	200.28	267.4	341.82	422.32	481.04	510.16	500.12	453.18	381.68	299.96	223.32	184.76
42.7	199.56	266.8	341.39	422.14	481.08	510.32	500.24	453.11	381.36	299.42	222.64	184.02
42.8	198.84	266.2	340.96	421.96	481.12	510.48	500.36	453.04	381.04	298.88	221.96	183.28
42.9	198.12	265.6	340.53	421.78	481.16	510.64	500.48	452.97	380.72	298.34	221.28	182.54
43	197.4	265	340.1	421.6	481.2	510.8	500.6	452.9	380.4	297.8	220.6	181.8
43.1	196.68	264.4	339.67	421.42	481.24	510.96	500.72	452.83	380.08	297.26	219.92	181.06
43.2	195.96	263.8	339.24	421.24	481.28	511.12	500.84	452.76	379.76	296.72	219.24	180.32
43.3	195.24	263.2	338.81	421.06	481.32	511.28	500.96	452.69	379.44	296.18	218.56	179.58
43.4	194.52	262.6	338.38	420.88	481.36	511.44	501.08	452.62	379.12	295.64	217.88	178.84
43.5	193.8	262	337.95	420.7	481.4	511.6	501.2	452.55	378.8	295.1	217.2	178.1
43.6	193.08	261.4	337.52	420.52	481.44	511.76	501.32	452.48	378.48	294.56	216.52	177.36
43.7	192.36	260.8	337.09	420.34	481.48	511.92	501.44	452.41	378.16	294.02	215.84	176.62
43.8	191.64	260.2	336.66	420.16	481.52	512.08	501.56	452.34	377.84	293.48	215.16	175.88
43.9	190.92	259.6	336.23	419.98	481.56	512.24	501.68	452.27	377.52	292.94	214.48	175.14
44	190.2	259	335.8	419.8	481.6	512.4	501.8	452.2	377.2	292.4	213.8	174.4
44.1	189.48	258.4	335.37	419.62	481.64	512.56	501.92	452.13	376.88	291.86	213.12	173.66
44.2	188.76	257.8	334.94	419.44	481.68	512.72	502.04	452.06	376.56	291.32	212.44	172.92
44.3	188.04	257.2	334.51	419.26	481.72	512.88	502.16	451.99	376.24	290.78	211.76	172.18
44.4	187.32	256.6	334.08	419.08	481.76	513.04	502.28	451.92	375.92	290.24	211.08	171.44
44.5	186.6	256	333.65	418.9	481.8	513.2	502.4	451.85	375.6	289.7	210.4	170.7
44.6	185.88	255.4	333.22	418.72	481.84	513.36	502.52	451.78	375.28	289.16	209.72	169.96
44.7	185.16	254.8	332.79	418.54	481.88	513.52	502.64	451.71	374.96	288.62	209.04	169.22
44.8	184.44	254.2	332.36	418.36	481.92	513.68	502.76	451.64	374.64	288.08	208.36	168.48
44.9	183.72	253.6	331.93	418.18	481.96	513.84	502.88	451.57	374.32	287.54	207.68	167.74
45	183	253	331.5	418	482	514	503	451.5	374	287	207	167
45.1	182.28	252.4	331.07	417.82	482.04	514.16	503.12	451.43	373.68	286.46	206.32	166.26
45.2	181.56	251.8	330.64	417.64	482.08	514.32	503.24	451.36	373.36	285.92	205.64	165.52
45.3	180.84	251.2	330.21	417.46	482.12	514.48	503.36	451.29	373.04	285.38	204.96	164.78
45.4	180.12	250.6	329.78	417.28	482.16	514.64	503.48	451.22	372.72	284.84	204.28	164.04
45.5	179.4	250	329.35	417.1	482.2	514.8	503.6	451.15	372.4	284.3	203.6	163.3
45.6	178.68	249.4	328.92	416.92	482.24	514.96	503.72	451.08	372.08	283.76	202.92	162.56
45.7	177.96	248.8	328.49	416.74	482.28	515.12	503.84	451.01	371.76	283.22	202.24	161.82
45.8	177.24	248.2	328.06	416.56	482.32	515.28	503.96	450.94	371.44	282.68	201.56	161.08
45.9	176.52	247.6	327.63	416.38	482.36	515.44	504.08	450.87	371.12	282.14	200.88	160.34
46	175.8	247	327.2	416.2	482.4	515.6	504.2	450.8	370.8	281.6	200.2	159.6
46.1	175.08	246.4	326.77	416.02	482.44	515.76	504.32	450.73	370.48	281.06	199.52	158.86
46.2	174.36	245.8	326.34	415.84	482.48	515.92	504.44	450.66	370.16	280.52	198.84	158.12
46.3	173.64	245.2	325.91	415.66	482.52	516.08	504.56	450.59	369.84	279.98	198.16	157.38
46.4	172.92	244.6	325.48	415.48	482.56	516.24	504.68	450.52	369.52	279.44	197.48	156.64
46.5	172.2	244	325.05	415.3	482.6	516.4	504.8	450.45	369.2	278.9	196.8	155.9
46.6	171.48	243.4	324.62	415.12	482.64	516.56	504.92	450.38	368.88	278.36	196.12	155.16
46.7	170.76	242.8	324.19	414.94	482.68	516.72	505.04	450.31	368.56	277.82	195.44	154.42
46.8	170.04	242.2	323.76	414.76	482.72	516.88	505.16	450.24	368.24	277.28	194.76	153.68
46.9	169.32	241.6	323.33	414.58	482.76	517.04	505.28	450.17	367.92	276.74	194.08	152.94
47	168.6	241	322.9	414.4	482.8	517.2	505.4	450.1	367.6	276.2	193.4	152.2
47.1	167.88	240.4	322.47	414.22	482.84	517.36	505.52	450.03	367.28	275.66	192.72	151.46
47.2	167.16	239.8	322.04	414.04	482.88	517.52	505.64	449.96	366.96	275.12	192.04	150.72
47.3	166.44	239.2	321.61	413.86	482.92	517.68	505.76	449.89	366.64	274.58	191.36	149.98
47.4	165.72	238.6	321.18	413.68	482.96	517.84	505.88	449.82	366.32	274.04	190.68	149.24
47.5	165	238	320.75	413.5	483	518	506	449.75	366	273.5	190	148.5
47.6	164.28	237.4	320.32	413.32	483.04	518.16	506.12	449.68	365.68	272.96	189.32	147.76
47.7	163.56	236.8	319.89	413.14	483.08	518.32	506.24	449.61	365.36	272.42	188.64	147.02
47.8	162.84	236.2	319.46	412.96	483.12	518.48	506.36	449.54	365.04	271.88	187.96	146.28
47.9	162.12	235.6	319.03	412.78	483.16	518.64	506.48	449.47	364.72	271.34	187.28	145.54
48	161.4	235	318.6	412.6	483.2	518.8	506.6	449.4	364.4	270.8	186.6	144.8
48.1	160.68	234.4	318.17	412.42	483.24	518.96	506.72	449.33	364.08	270.26	185.92	144.06
48.2	159.96	233.8	317.74	412.24	483.28	519.12	506.84	449.26	363.76	269.72	185.24	143.32
48.3	159.24	233.2	317.31	412.06	483.32	519.28	506.96	449.19	363.44	269.18	184.56	142.58
48.4	158.52	232.6	316.88	411.88	483.36	519.44	507.08	449.12	363.12	268.64	183.88	141.84
48.5	157.8	232	316.45	411.7	483.4	519.6	507.2	449.05	362.8	268.1	183.2	141.1
48.6	157.08	231.4	316.02	411.52	483.44	519.76	507.32	448.98	362.48	267.56	182.52	140.36
48.7	156.36	230.8	315.59	411.34	483.48	519.92	507.44	448.91	362.16	267.02	181.84	139.62
48.8	155.64	230.2	315.16	411.16	483.52	520.08	507.56	448.84	361.84	266.48	181.16	138.88
48.9	154.92	229.6	314.73	410.98	483.56	520.24	507.68	448.77	361.52	265.94	180.48	138.14
49	154.2	229	314.3	410.8	483.6	520.4	507.8	448.7	361.2	265.4	179.8	137.4
49.1	153.48	228.4	313.87	410.62	483.64	520.56	507.92	448.63	360.88	264.86	179.12	136.66
49.2	152.76	227.8	313.44	410.44	483.68	520.72	508.04	448.56	360.56	264.32	178.44	135.92
49.3	152.04	227.2	313.01	410.26	483.72	520.88	508.16	448.49	360.24	263.78	177.76	135.18
49.4	151.32	226.6	312.58	410.08	483.76	521.04	508.28	448.42	359.92	263.24	177.08	134.44
49.5	150.6	226	312.15	409.9	483.8	521.2	508.4	448.35	359.6	262.7	176.4	133.7
49.6	149.88	225.4	311.72	409.72	483.84	521.36	508.52	448.28	359.28	262.16	175.72	132.96
49.7	149.16	224.8	311.29	409.54	483.88	521.52	508.64	448.21	358.96	261.62	175.04	132.22
49.8	148.44	224.2	310.86	409.36	483.92	521.68	508.76	448.14	358.64	261.08	174.36	131.48
49.9	147.72	223.6	310.43	409.18	483.96	521.84	508.88	448.07	358.32	260.54	173.68	130.74
50	147	223	310	409	484	522	509	448	358	260	173	130
50.1	146.19	222.28	309.44	408.74	484.03	522.22	509.14	447.88	357.58	259.35	172.21	129.19
50.2	145.38	221.56	308.88	408.48	484.06	522.44	509.28	447.76	357.16	258.7	171.42	128.38
50.3	144.57	220.84	308.32	408.22	484.09	522.66	509.42	447.64	356.74	258.05	170.63	127.57
50.4	143.76	220.12	307.76	407.96	484.12	522.88	509.56	447.52	356.32	257.4	169.84	126.76
50.5	142.95	219.4	307.2	407.7	484.15	523.1	509.7	447.4	355.9	256.75	169.05	125.95
50.6	142.14	218.68	306.64	407.44	484.18	523.32	509.84	447.28	355.48	256.1	168.26	125.14
50.7	141.33	217.96	306.08	407.18	484.21	523.54	509.98	447.16	355.06	255.45	167.47	124.33
50.8	140.52	217.24	305.52	406.92	484.24	523.76	510.12	447.04	354.64	254.8	166.68	123.52
50.9	139.71	216.52	304.96	406.66	484.27	523.98	510.26	446.92	354.22	254.15	165.89	122.71
51	138.9	215.8	304.4	406.4	484.3	524.2	510.4	446.8	353.8	253.5	165.1	121.9
51.1	138.09	215.08	303.84	406.14	484.33	524.42	510.54	446.68	353.38	252.85	164.31	121.09
51.2	137.28	214.36	303.28	405.88	484.36	524.64	510.68	446.56	352.96	252.2	163.52	120.28
51.3	136.47	213.64	302.72	405.62	484.39	524.86	510.82	446.44	352.54	251.55	162.73	119.47
51.4	135.66	212.92	302.16	405.36	484.42	525.08	510.96	446.32	352.12	250.9	161.94	118.66
51.5	134.85	212.2	301.6	405.1	484.45	525.3	511.1	446.2	351.7	250.25	161.15	117.85
51.6	134.04	211.48	301.04	404.84	484.48	525.52	511.24	446.08	351.28	249.6	160.36	117.04
51.7	133.23	210.76	300.48	404.58	484.51	525.74	511.38	445.96	350.86	248.95	159.57	116.23
51.8	132.42	210.04	299.92	404.32	484.54	525.96	511.52	445.84	350.44	248.3	158.78	115.42
51.9	131.61	209.32	299.36	404.06	484.57	526.18	511.66	445.72	350.02	247.65	157.99	114.61
52	130.8	208.6	298.8	403.8	484.6	526.4	511.8	445.6	349.6	247	157.2	113.8
52.1	129.99	207.88	298.24	403.54	484.63	526.62	511.94	445.48	349.18	246.35	156.41	112.99
52.2	129.18	207.16	297.68	403.28	484.66	526.84	512.08	445.36	348.76	245.7	155.62	112.18
52.3	128.37	206.44	297.12	403.02	484.69	527.06	512.22	445.24	348.34	245.05	154.83	111.37
52.4	127.56	205.72	296.56	402.76	484.72	527.28	512.36	445.12	347.92	244.4	154.04	110.56
52.5	126.75	205	296	402.5	484.75	527.5	512.5	445	347.5	243.75	153.25	109.75
52.6	125.94	204.28	295.44	402.24	484.78	527.72	512.64	444.88	347.08	243.1	152.46	108.94
52.7	125.13	203.56	294.88	401.98	484.81	527.94	512.78	444.76	346.66	242.45	151.67	108.13
52.8	124.32	202.84	294.32	401.72	484.84	528.16	512.92	444.64	346.24	241.8	150.88	107.32
52.9	123.51	202.12	293.76	401.46	484.87	528.38	513.06	444.52	345.82	241.15	150.09	106.51
53	122.7	201.4	293.2	401.2	484.9	528.6	513.2	444.4	345.4	240.5	149.3	105.7
53.1	121.89	200.68	292.64	400.94	484.93	528.82	513.34	444.28	344.98	239.85	148.51	104.89
53.2	121.08	199.96	292.08	400.68	484.96	529.04	513.48	444.16	344.56	239.2	147.72	104.08
53.3	120.27	199.24	291.52	400.42	484.99	529.26	513.62	444.04	344.14	238.55	146.93	103.27
53.4	119.46	198.52	290.96	400.16	485.02	529.48	513.76	443.92	343.72	237.9	146.14	102.46
53.5	118.65	197.8	290.4	399.9	485.05	529.7	513.9	443.8	343.3	237.25	145.35	101.65
53.6	117.84	197.08	289.84	399.64	485.08	529.92	514.04	443.68	342.88	236.6	144.56	100.84
53.7	117.03	196.36	289.28	399.38	485.11	530.14	514.18	443.56	342.46	235.95	143.77	100.03
53.8	116.22	195.64	288.72	399.12	485.14	530.36	514.32	443.44	342.04	235.3	142.98	99.22
53.9	115.41	194.92	288.16	398.86	485.17	530.58	514.46	443.32	341.62	234.65	142.19	98.41
54	114.6	194.2	287.6	398.6	485.2	530.8	514.6	443.2	341.2	234	141.4	97.6
54.1	113.79	193.48	287.04	398.34	485.23	531.02	514.74	443.08	340.78	233.35	140.61	96.79
54.2	112.98	192.76	286.48	398.08	485.26	531.24	514.88	442.96	340.36	232.7	139.82	95.98
54.3	112.17	192.04	285.92	397.82	485.29	531.46	515.02	442.84	339.94	232.05	139.03	95.17
54.4	111.36	191.32	285.36	397.56	485.32	531.68	515.16	442.72	339.52	231.4	138.24	94.36
54.5	110.55	190.6	284.8	397.3	485.35	531.9	515.3	442.6	339.1	230.75	137.45	93.55
