id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
50.3	265	229.58	177.1	119.83	71.74	49.8	58.77	98.8	148.92	206.4	250.82	273.09
50.4	265	229.44	176.8	119.44	71.32	49.4	58.36	98.4	148.56	206.2	250.76	273.12
50.5	265	229.3	176.5	119.05	70.9	49	57.95	98	148.2	206	250.7	273.15
50.6	265	229.16	176.2	118.66	70.48	48.6	57.54	97.6	147.84	205.8	250.64	273.18
50.7	265	229.02	175.9	118.27	70.06	48.2	57.13	97.2	147.48	205.6	250.58	273.21
50.8	265	228.88	175.6	117.88	69.64	47.8	56.72	96.8	147.12	205.4	250.52	273.24
50.9	265	228.74	175.3	117.49	69.22	47.4	56.31	96.4	146.76	205.2	250.46	273.27
51	265	228.6	175	117.1	68.8	47	55.9	96	146.4	205	250.4	273.3
51.1	265	228.46	174.7	116.71	68.38	46.6	55.49	95.6	146.04	204.8	250.34	273.33
51.2	265	228.32	174.4	116.32	67.96	46.2	55.08	95.2	145.68	204.6	250.28	273.36
51.3	265	228.18	174.1	115.93	67.54	45.8	54.67	94.8	145.32	204.4	250.22	273.39
51.4	265	228.04	173.8	115.54	67.12	45.4	54.26	94.4	144.96	204.2	250.16	273.42
51.5	265	227.9	173.5	115.15	66.7	45	53.85	94	144.6	204	250.1	273.45
51.6	265	227.76	173.2	114.76	66.28	44.6	53.44	93.6	144.24	203.8	250.04	273.48
51.7	265	227.62	172.9	114.37	65.86	44.2	53.03	93.2	143.88	203.6	249.98	273.51
51.8	265	227.48	172.6	113.98	65.44	43.8	52.62	92.8	143.52	203.4	249.92	273.54
51.9	265	227.34	172.3	113.59	65.02	43.4	52.21	92.4	143.16	203.2	249.86	273.57
52	265	227.2	172	113.2	64.6	43	51.8	92	142.8	203	249.8	273.6
52.1	265	227.06	171.7	112.81	64.18	42.6	51.39	91.6	142.44	202.8	249.74	273.63
52.2	265	226.92	171.4	112.42	63.76	42.2	50.98	91.2	142.08	202.6	249.68	273.66
52.3	265	226.78	171.1	112.03	63.34	41.8	50.57	90.8	141.72	202.4	249.62	273.69
52.4	265	226.64	170.8	111.64	62.92	41.4	50.16	90.4	141.36	202.2	249.56	273.72
52.5	265	226.5	170.5	111.25	62.5	41	49.75	90	141	202	249.5	273.75
52.6	265	226.36	170.2	110.86	62.08	40.6	49.34	89.6	140.64	201.8	249.44	273.78
52.7	265	226.22	169.9	110.47	61.66	40.2	48.93	89.2	140.28	201.6	249.38	273.81
52.8	265	226.08	169.6	110.08	61.24	39.8	48.52	88.8	139.92	201.4	249.32	273.84
52.9	265	225.94	169.3	109.69	60.82	39.4	48.11	88.4	139.56	201.2	249.26	273.87
53	265	225.8	169	109.3	60.4	39	47.7	88	139.2	201	249.2	273.9
53.1	265	225.66	168.7	108.91	59.98	38.6	47.29	87.6	138.84	200.8	249.14	273.93
53.2	265	225.52	168.4	108.52	59.56	38.2	46.88	87.2	138.48	200.6	249.08	273.96
53.3	265	225.38	168.1	108.13	59.14	37.8	46.47	86.8	138.12	200.4	249.02	273.99
53.4	265	225.24	167.8	107.74	58.72	37.4	46.06	86.4	137.76	200.2	248.96	274.02
53.5	265	225.1	167.5	107.35	58.3	37	45.65	86	137.4	200	248.9	274.05
53.6	265	224.96	167.2	106.96	57.88	36.6	45.24	85.6	137.04	199.8	248.84	274.08
53.7	265	224.82	166.9	106.57	57.46	36.2	44.83	85.2	136.68	199.6	248.78	274.11
53.8	265	224.68	166.6	106.18	57.04	35.8	44.42	84.8	136.32	199.4	248.72	274.14
53.9	265	224.54	166.3	105.79	56.62	35.4	44.01	84.4	135.96	199.2	248.66	274.17
54	265	224.4	166	105.4	56.2	35	43.6	84	135.6	199	248.6	274.2
54.1	265	224.26	165.7	105.01	55.78	34.6	43.19	83.6	135.24	198.8	248.54	274.23
54.2	265	224.12	165.4	104.62	55.36	34.2	42.78	83.2	134.88	198.6	248.48	274.26
54.3	265	223.98	165.1	104.23	54.94	33.8	42.37	82.8	134.52	198.4	248.42	274.29
54.4	265	223.84	164.8	103.84	54.52	33.4	41.96	82.4	134.16	198.2	248.36	274.32
54.5	265	223.7	164.5	103.45	54.1	33	41.55	82	133.8	198	248.3	274.35
54.6	265	223.56	164.2	103.06	53.68	32.6	41.14	81.6	133.44	197.8	248.24	274.38
54.7	265	223.42	163.9	102.67	53.26	32.2	40.73	81.2	133.08	197.6	248.18	274.41
54.8	265	223.28	163.6	102.28	52.84	31.8	40.32	80.8	132.72	197.4	248.12	274.44
54.9	265	223.14	163.3	101.89	52.42	31.4	39.91	80.4	132.36	197.2	248.06	274.47
55	265	223	163	101.5	52	31	39.5	80	132	197	248	274.5
55.1	265	222.86	162.7	101.11	51.58	30.6	39.09	79.6	131.64	196.8	247.94	274.53
55.2	265	222.72	162.4	100.72	51.16	30.2	38.68	79.2	131.28	196.6	247.88	274.56
55.3	265	222.58	162.1	100.33	50.74	29.8	38.27	78.8	130.92	196.4	247.82	274.59
55.4	265	222.44	161.8	99.94	50.32	29.4	37.86	78.4	130.56	196.2	247.76	274.62
55.5	265	222.3	161.5	99.55	49.9	29	37.45	78	130.2	196	247.7	274.65
55.6	265	222.16	161.2	99.16	49.48	28.6	37.04	77.6	129.84	195.8	247.64	274.68
55.7	265	222.02	160.9	98.77	49.06	28.2	36.63	77.2	129.48	195.6	247.58	274.71
55.8	265	221.88	160.6	98.38	48.64	27.8	36.22	76.8	129.12	195.4	247.52	274.74
55.9	265	221.74	160.3	97.99	48.22	27.4	35.81	76.4	128.76	195.2	247.46	274.77
56	265	221.6	160	97.6	47.8	27	35.4	76	128.4	195	247.4	274.8
56.1	265	221.46	159.7	97.21	47.38	26.6	34.99	75.6	128.04	194.8	247.34	274.83
56.2	265	221.32	159.4	96.82	46.96	26.2	34.58	75.2	127.68	194.6	247.28	274.86
56.3	265	221.18	159.1	96.43	46.54	25.8	34.17	74.8	127.32	194.4	247.22	274.89
56.4	265	221.04	158.8	96.04	46.12	25.4	33.76	74.4	126.96	194.2	247.16	274.92
56.5	265	220.9	158.5	95.65	45.7	25	33.35	74	126.6	194	247.1	274.95
56.6	265	220.76	158.2	95.26	45.28	24.6	32.94	73.6	126.24	193.8	247.04	274.98
56.7	265	220.62	157.9	94.87	44.86	24.2	32.53	73.2	125.88	193.6	246.98	275.01
56.8	265	220.48	157.6	94.48	44.44	23.8	32.12	72.8	125.52	193.4	246.92	275.04
56.9	265	220.34	157.3	94.09	44.02	23.4	31.71	72.4	125.16	193.2	246.86	275.07
57	265	220.2	157	93.7	43.6	23	31.3	72	124.8	193	246.8	275.1
57.1	265	220.06	156.7	93.31	43.18	22.6	30.89	71.6	124.44	192.8	246.74	275.13
57.2	265	219.92	156.4	92.92	42.76	22.2	30.48	71.2	124.08	192.6	246.68	275.16
57.3	265	219.78	156.1	92.53	42.34	21.8	30.07	70.8	123.72	192.4	246.62	275.19
57.4	265	219.64	155.8	92.14	41.92	21.4	29.66	70.4	123.36	192.2	246.56	275.22
57.5	265	219.5	155.5	91.75	41.5	21	29.25	70	123	192	246.5	275.25
57.6	265	219.36	155.2	91.36	41.08	20.6	28.84	69.6	122.64	191.8	246.44	275.28
57.7	265	219.22	154.9	90.97	40.66	20.2	28.43	69.2	122.28	191.6	246.38	275.31
57.8	265	219.08	154.6	90.58	40.24	19.8	28.02	68.8	121.92	191.4	246.32	275.34
57.9	265	218.94	154.3	90.19	39.82	19.4	27.61	68.4	121.56	191.2	246.26	275.37
58	265	218.8	154	89.8	39.4	19	27.2	68	121.2	191	246.2	275.4
58.1	265	218.66	153.7	89.41	38.98	18.6	26.79	67.6	120.84	190.8	246.14	275.43
58.2	265	218.52	153.4	89.02	38.56	18.2	26.38	67.2	120.48	190.6	246.08	275.46
58.3	265	218.38	153.1	88.63	38.14	17.8	25.97	66.8	120.12	190.4	246.02	275.49
58.4	265	218.24	152.8	88.24	37.72	17.4	25.56	66.4	119.76	190.2	245.96	275.52
58.5	265	218.1	152.5	87.85	37.3	17	25.15	66	119.4	190	245.9	275.55
58.6	265	217.96	152.2	87.46	36.88	16.6	24.74	65.6	119.04	189.8	245.84	275.58
58.7	265	217.82	151.9	87.07	36.46	16.2	24.33	65.2	118.68	189.6	245.78	275.61
58.8	265	217.68	151.6	86.68	36.04	15.8	23.92	64.8	118.32	189.4	245.72	275.64
58.9	265	217.54	151.3	86.29	35.62	15.4	23.51	64.4	117.96	189.2	245.66	275.67
59	265	217.4	151	85.9	35.2	15	23.1	64	117.6	189	245.6	275.7
59.1	265	217.26	150.7	85.51	34.78	14.6	22.69	63.6	117.24	188.8	245.54	275.73
59.2	265	217.12	150.4	85.12	34.36	14.2	22.28	63.2	116.88	188.6	245.48	275.76
59.3	265	216.98	150.1	84.73	33.94	13.8	21.87	62.8	116.52	188.4	245.42	275.79
59.4	265	216.84	149.8	84.34	33.52	13.4	21.46	62.4	116.16	188.2	245.36	275.82
59.5	265	216.7	149.5	83.95	33.1	13	21.05	62	115.8	188	245.3	275.85
59.6	265	216.56	149.2	83.56	32.68	12.6	20.64	61.6	115.44	187.8	245.24	275.88
59.7	265	216.42	148.9	83.17	32.26	12.2	20.23	61.2	115.08	187.6	245.18	275.91
59.8	265	216.28	148.6	82.78	31.84	11.8	19.82	60.8	114.72	187.4	245.12	275.94
59.9	265	216.14	148.3	82.39	31.42	11.4	19.41	60.4	114.36	187.2	245.06	275.97
60	265	216	148	82	31	11	19	60	114	187	245	276
60.1	265.08	215.84	147.64	81.56	30.7	10.89	18.81	59.56	113.6	186.71	244.96	276.15
60.2	265.16	215.68	147.28	81.12	30.4	10.78	18.62	59.12	113.2	186.42	244.92	276.3
60.3	265.24	215.52	146.92	80.68	30.1	10.67	18.43	58.68	112.8	186.13	244.88	276.45
60.4	265.32	215.36	146.56	80.24	29.8	10.56	18.24	58.24	112.4	185.84	244.84	276.6
60.5	265.4	215.2	146.2	79.8	29.5	10.45	18.05	57.8	112	185.55	244.8	276.75
60.6	265.48	215.04	145.84	79.36	29.2	10.34	17.86	57.36	111.6	185.26	244.76	276.9
60.7	265.56	214.88	145.48	78.92	28.9	10.23	17.67	56.92	111.2	184.97	244.72	277.05
60.8	265.64	214.72	145.12	78.48	28.6	10.12	17.48	56.48	110.8	184.68	244.68	277.2
60.9	265.72	214.56	144.76	78.04	28.3	10.01	17.29	56.04	110.4	184.39	244.64	277.35
61	265.8	214.4	144.4	77.6	28	9.9	17.1	55.6	110	184.1	244.6	277.5
61.1	265.88	214.24	144.04	77.16	27.7	9.79	16.91	55.16	109.6	183.81	244.56	277.65
61.2	265.96	214.08	143.68	76.72	27.4	9.68	16.72	54.72	109.2	183.52	244.52	277.8
61.3	266.04	213.92	143.32	76.28	27.1	9.57	16.53	54.28	108.8	183.23	244.48	277.95
61.4	266.12	213.76	142.96	75.84	26.8	9.46	16.34	53.84	108.4	182.94	244.44	278.1
61.5	266.2	213.6	142.6	75.4	26.5	9.35	16.15	53.4	108	182.65	244.4	278.25
61.6	266.28	213.44	142.24	74.96	26.2	9.24	15.96	52.96	107.6	182.36	244.36	278.4
61.7	266.36	213.28	141.88	74.52	25.9	9.13	15.77	52.52	107.2	182.07	244.32	278.55
61.8	266.44	213.12	141.52	74.08	25.6	9.02	15.58	52.08	106.8	181.78	244.28	278.7
61.9	266.52	212.96	141.16	73.64	25.3	8.91	15.39	51.64	106.4	181.49	244.24	278.85
62	266.6	212.8	140.8	73.2	25	8.8	15.2	51.2	106	181.2	244.2	279
62.1	266.68	212.64	140.44	72.76	24.7	8.69	15.01	50.76	105.6	180.91	244.16	279.15
62.2	266.76	212.48	140.08	72.32	24.4	8.58	14.82	50.32	105.2	180.62	244.12	279.3
62.3	266.84	212.32	139.72	71.88	24.1	8.47	14.63	49.88	104.8	180.33	244.08	279.45
62.4	266.92	212.16	139.36	71.44	23.8	8.36	14.44	49.44	104.4	180.04	244.04	279.6
62.5	267	212	139	71	23.5	8.25	14.25	49	104	179.75	244	279.75
62.6	267.08	211.84	138.64	70.56	23.2	8.14	14.06	48.56	103.6	179.46	243.96	279.9
62.7	267.16	211.68	138.28	70.12	22.9	8.03	13.87	48.12	103.2	179.17	243.92	280.05
62.8	267.24	211.52	137.92	69.68	22.6	7.92	13.68	47.68	102.8	178.88	243.88	280.2
62.9	267.32	211.36	137.56	69.24	22.3	7.81	13.49	47.24	102.4	178.59	243.84	280.35
63	267.4	211.2	137.2	68.8	22	7.7	13.3	46.8	102	178.3	243.8	280.5
63.1	267.48	211.04	136.84	68.36	21.7	7.59	13.11	46.36	101.6	178.01	243.76	280.65
63.2	267.56	210.88	136.48	67.92	21.4	7.48	12.92	45.92	101.2	177.72	243.72	280.8
63.3	267.64	210.72	136.12	67.48	21.1	7.37	12.73	45.48	100.8	177.43	243.68	280.95
63.4	267.72	210.56	135.76	67.04	20.8	7.26	12.54	45.04	100.4	177.14	243.64	281.1
63.5	267.8	210.4	135.4	66.6	20.5	7.15	12.35	44.6	100	176.85	243.6	281.25
63.6	267.88	210.24	135.04	66.16	20.2	7.04	12.16	44.16	99.6	176.56	243.56	281.4
63.7	267.96	210.08	134.68	65.72	19.9	6.93	11.97	43.72	99.2	176.27	243.52	281.55
63.8	268.04	209.92	134.32	65.28	19.6	6.82	11.78	43.28	98.8	175.98	243.48	281.7
63.9	268.12	209.76	133.96	64.84	19.3	6.71	11.59	42.84	98.4	175.69	243.44	281.85
64	268.2	209.6	133.6	64.4	19	6.6	11.4	42.4	98	175.4	243.4	282
64.1	268.28	209.44	133.24	63.96	18.7	6.49	11.21	41.96	97.6	175.11	243.36	282.15
64.2	268.36	209.28	132.88	63.52	18.4	6.38	11.02	41.52	97.2	174.82	243.32	282.3
64.3	268.44	209.12	132.52	63.08	18.1	6.27	10.83	41.08	96.8	174.53	243.28	282.45
64.4	268.52	208.96	132.16	62.64	17.8	6.16	10.64	40.64	96.4	174.24	243.24	282.6
64.5	268.6	208.8	131.8	62.2	17.5	6.05	10.45	40.2	96	173.95	243.2	282.75
64.6	268.68	208.64	131.44	61.76	17.2	5.94	10.26	39.76	95.6	173.66	243.16	282.9
64.7	268.76	208.48	131.08	61.32	16.9	5.83	10.07	39.32	95.2	173.37	243.12	283.05
64.8	268.84	208.32	130.72	60.88	16.6	5.72	9.88	38.88	94.8	173.08	243.08	283.2
64.9	268.92	208.16	130.36	60.44	16.3	5.61	9.69	38.44	94.4	172.79	243.04	283.35
65	269	208	130	60	16	5.5	9.5	38	94	172.5	243	283.5
65.1	269.08	207.84	129.64	59.56	15.7	5.39	9.31	37.56	93.6	172.21	242.96	283.65
65.2	269.16	207.68	129.28	59.12	15.4	5.28	9.12	37.12	93.2	171.92	242.92	283.8
65.3	269.24	207.52	128.92	58.68	15.1	5.17	8.93	36.68	92.8	171.63	242.88	283.95
65.4	269.32	207.36	128.56	58.24	14.8	5.06	8.74	36.24	92.4	171.34	242.84	284.1
65.5	269.4	207.2	128.2	57.8	14.5	4.95	8.55	35.8	92	171.05	242.8	284.25
65.6	269.48	207.04	127.84	57.36	14.2	4.84	8.36	35.36	91.6	170.76	242.76	284.4
65.7	269.56	206.88	127.48	56.92	13.9	4.73	8.17	34.92	91.2	170.47	242.72	284.55
65.8	269.64	206.72	127.12	56.48	13.6	4.62	7.98	34.48	90.8	170.18	242.68	284.7
65.9	269.72	206.56	126.76	56.04	13.3	4.51	7.79	34.04	90.4	169.89	242.64	284.85
66	269.8	206.4	126.4	55.6	13	4.4	7.6	33.6	90	169.6	242.6	285
66.1	269.88	206.24	126.04	55.16	12.7	4.29	7.41	33.16	89.6	169.31	242.56	285.15
66.2	269.96	206.08	125.68	54.72	12.4	4.18	7.22	32.72	89.2	169.02	242.52	285.3
66.3	270.04	205.92	125.32	54.28	12.1	4.07	7.03	32.28	88.8	168.73	242.48	285.45
66.4	270.12	205.76	124.96	53.84	11.8	3.96	6.84	31.84	88.4	168.44	242.44	285.6
66.5	270.2	205.6	124.6	53.4	11.5	3.85	6.65	31.4	88	168.15	242.4	285.75
66.6	270.28	205.44	124.24	52.96	11.2	3.74	6.46	30.96	87.6	167.86	242.36	285.9
66.7	270.36	205.28	123.88	52.52	10.9	3.63	6.27	30.52	87.2	167.57	242.32	286.05
66.8	270.44	205.12	123.52	52.08	10.6	3.52	6.08	30.08	86.8	167.28	242.28	286.2
66.9	270.52	204.96	123.16	51.64	10.3	3.41	5.89	29.64	86.4	166.99	242.24	286.35
67	270.6	204.8	122.8	51.2	10	3.3	5.7	29.2	86	166.7	242.2	286.5
67.1	270.68	204.64	122.44	50.76	9.7	3.19	5.51	28.76	85.6	166.41	242.16	286.65
67.2	270.76	204.48	122.08	50.32	9.4	3.08	5.32	28.32	85.2	166.12	242.12	286.8
67.3	270.84	204.32	121.72	49.88	9.1	2.97	5.13	27.88	84.8	165.83	242.08	286.95
67.4	270.92	204.16	121.36	49.44	8.8	2.86	4.94	27.44	84.4	165.54	242.04	287.1
67.5	271	204	121	49	8.5	2.75	4.75	27	84	165.25	242	287.25
67.6	271.08	203.84	120.64	48.56	8.2	2.64	4.56	26.56	83.6	164.96	241.96	287.4
67.7	271.16	203.68	120.28	48.12	7.9	2.53	4.37	26.12	83.2	164.67	241.92	287.55
67.8	271.24	203.52	119.92	47.68	7.6	2.42	4.18	25.68	82.8	164.38	241.88	287.7
67.9	271.32	203.36	119.56	47.24	7.3	2.31	3.99	25.24	82.4	164.09	241.84	287.85
68	271.4	203.2	119.2	46.8	7	2.2	3.8	24.8	82	163.8	241.8	288
68.1	271.48	203.04	118.84	46.36	6.7	2.09	3.61	24.36	81.6	163.51	241.76	288.15
68.2	271.56	202.88	118.48	45.92	6.4	1.98	3.42	23.92	81.2	163.22	241.72	288.3
68.3	271.64	202.72	118.12	45.48	6.1	1.87	3.23	23.48	80.8	162.93	241.68	288.45
68.4	271.72	202.56	117.76	45.04	5.8	1.76	3.04	23.04	80.4	162.64	241.64	288.6
68.5	271.8	202.4	117.4	44.6	5.5	1.65	2.85	22.6	80	162.35	241.6	288.75
68.6	271.88	202.24	117.04	44.16	5.2	1.54	2.66	22.16	79.6	162.06	241.56	288.9
68.7	271.96	202.08	116.68	43.72	4.9	1.43	2.47	21.72	79.2	161.77	241.52	289.05
68.8	272.04	201.92	116.32	43.28	4.6	1.32	2.28	21.28	78.8	161.48	241.48	289.2
68.9	272.12	201.76	115.96	42.84	4.3	1.21	2.09	20.84	78.4	161.19	241.44	289.35
69	272.2	201.6	115.6	42.4	4	1.1	1.9	20.4	78	160.9	241.4	289.5
69.1	272.28	201.44	115.24	41.96	3.7	0.99	1.71	19.96	77.6	160.61	241.36	289.65
69.2	272.36	201.28	114.88	41.52	3.4	0.88	1.52	19.52	77.2	160.32	241.32	289.8
69.3	272.44	201.12	114.52	41.08	3.1	0.77	1.33	19.08	76.8	160.03	241.28	289.95
69.4	272.52	200.96	114.16	40.64	2.8	0.66	1.14	18.64	76.4	159.74	241.24	290.1
69.5	272.6	200.8	113.8	40.2	2.5	0.55	0.95	18.2	76	159.45	241.2	290.25
69.6	272.68	200.64	113.44	39.76	2.2	0.44	0.76	17.76	75.6	159.16	241.16	290.4
69.7	272.76	200.48	113.08	39.32	1.9	0.33	0.57	17.32	75.2	158.87	241.12	290.55
69.8	272.84	200.32	112.72	38.88	1.6	0.22	0.38	16.88	74.8	158.58	241.08	290.7
69.9	272.92	200.16	112.36	38.44	1.3	0.11	0.19	16.44	74.4	158.29	241.04	290.85
70	273	200	112	38	1	0	0	16	74	158	241	291
70.1	273.24	199.96	111.57	37.64	0.99	0	0	15.84	73.5	157.75	241.16	291.27
70.2	273.48	199.92	111.14	37.28	0.98	0	0	15.68	73	157.5	241.32	291.54
70.3	273.72	199.88	110.71	36.92	0.97	0	0	15.52	72.5	157.25	241.48	291.81
70.4	273.96	199.84	110.28	36.56	0.96	0	0	15.36	72	157	241.64	292.08
70.5	274.2	199.8	109.85	36.2	0.95	0	0	15.2	71.5	156.75	241.8	292.35
70.6	274.44	199.76	109.42	35.84	0.94	0	0	15.04	71	156.5	241.96	292.62
70.7	274.68	199.72	108.99	35.48	0.93	0	0	14.88	70.5	156.25	242.12	292.89
70.8	274.92	199.68	108.56	35.12	0.92	0	0	14.72	70	156	242.28	293.16
70.9	275.16	199.64	108.13	34.76	0.91	0	0	14.56	69.5	155.75	242.44	293.43
71	275.4	199.6	107.7	34.4	0.9	0	0	14.4	69	155.5	242.6	293.7
71.1	275.64	199.56	107.27	34.04	0.89	0	0	14.24	68.5	155.25	242.76	293.97
71.2	275.88	199.52	106.84	33.68	0.88	0	0	14.08	68	155	242.92	294.24
71.3	276.12	199.48	106.41	33.32	0.87	0	0	13.92	67.5	154.75	243.08	294.51
71.4	276.36	199.44	105.98	32.96	0.86	0	0	13.76	67	154.5	243.24	294.78
71.5	276.6	199.4	105.55	32.6	0.85	0	0	13.6	66.5	154.25	243.4	295.05
71.6	276.84	199.36	105.12	32.24	0.84	0	0	13.44	66	154	243.56	295.32
71.7	277.08	199.32	104.69	31.88	0.83	0	0	13.28	65.5	153.75	243.72	295.59
71.8	277.32	199.28	104.26	31.52	0.82	0	0	13.12	65	153.5	243.88	295.86
71.9	277.56	199.24	103.83	31.16	0.81	0	0	12.96	64.5	153.25	244.04	296.13
72	277.8	199.2	103.4	30.8	0.8	0	0	12.8	64	153	244.2	296.4
72.1	278.04	199.16	102.97	30.44	0.79	0	0	12.64	63.5	152.75	244.36	296.67
72.2	278.28	199.12	102.54	30.08	0.78	0	0	12.48	63	152.5	244.52	296.94
72.3	278.52	199.08	102.11	29.72	0.77	0	0	12.32	62.5	152.25	244.68	297.21
72.4	278.76	199.04	101.68	29.36	0.76	0	0	12.16	62	152	244.84	297.48
72.5	279	199	101.25	29	0.75	0	0	12	61.5	151.75	245	297.75
72.6	279.24	198.96	100.82	28.64	0.74	0	0	11.84	61	151.5	245.16	298.02
72.7	279.48	198.92	100.39	28.28	0.73	0	0	11.68	60.5	151.25	245.32	298.29
72.8	279.72	198.88	99.96	27.92	0.72	0	0	11.52	60	151	245.48	298.56
72.9	279.96	198.84	99.53	27.56	0.71	0	0	11.36	59.5	150.75	245.64	298.83
73	280.2	198.8	99.1	27.2	0.7	0	0	11.2	59	150.5	245.8	299.1
73.1	280.44	198.76	98.67	26.84	0.69	0	0	11.04	58.5	150.25	245.96	299.37
73.2	280.68	198.72	98.24	26.48	0.68	0	0	10.88	58	150	246.12	299.64
73.3	280.92	198.68	97.81	26.12	0.67	0	0	10.72	57.5	149.75	246.28	299.91
73.4	281.16	198.64	97.38	25.76	0.66	0	0	10.56	57	149.5	246.44	300.18
73.5	281.4	198.6	96.95	25.4	0.65	0	0	10.4	56.5	149.25	246.6	300.45
73.6	281.64	198.56	96.52	25.04	0.64	0	0	10.24	56	149	246.76	300.72
73.7	281.88	198.52	96.09	24.68	0.63	0	0	10.08	55.5	148.75	246.92	300.99
73.8	282.12	198.48	95.66	24.32	0.62	0	0	9.92	55	148.5	247.08	301.26
73.9	282.36	198.44	95.23	23.96	0.61	0	0	9.76	54.5	148.25	247.24	301.53
74	282.6	198.4	94.8	23.6	0.6	0	0	9.6	54	148	247.4	301.8
74.1	282.84	198.36	94.37	23.24	0.59	0	0	9.44	53.5	147.75	247.56	302.07
74.2	283.08	198.32	93.94	22.88	0.58	0	0	9.28	53	147.5	247.72	302.34
74.3	283.32	198.28	93.51	22.52	0.57	0	0	9.12	52.5	147.25	247.88	302.61
74.4	283.56	198.24	93.08	22.16	0.56	0	0	8.96	52	147	248.04	302.88
74.5	283.8	198.2	92.65	21.8	0.55	0	0	8.8	51.5	146.75	248.2	303.15
74.6	284.04	198.16	92.22	21.44	0.54	0	0	8.64	51	146.5	248.36	303.42
74.7	284.28	198.12	91.79	21.08	0.53	0	0	8.48	50.5	146.25	248.52	303.69
74.8	284.52	198.08	91.36	20.72	0.52	0	0	8.32	50	146	248.68	303.96
74.9	284.76	198.04	90.93	20.36	0.51	0	0	8.16	49.5	145.75	248.84	304.23
75	285	198	90.5	20	0.5	0	0	8	49	145.5	249	304.5
75.1	285.24	197.96	90.07	19.64	0.49	0	0	7.84	48.5	145.25	249.16	304.77
75.2	285.48	197.92	89.64	19.28	0.48	0	0	7.68	48	145	249.32	305.04
75.3	285.72	197.88	89.21	18.92	0.47	0	0	7.52	47.5	144.75	249.48	305.31
75.4	285.96	197.84	88.78	18.56	0.46	0	0	7.36	47	144.5	249.64	305.58
75.5	286.2	197.8	88.35	18.2	0.45	0	0	7.2	46.5	144.25	249.8	305.85
75.6	286.44	197.76	87.92	17.84	0.44	0	0	7.04	46	144	249.96	306.12
75.7	286.68	197.72	87.49	17.48	0.43	0	0	6.88	45.5	143.75	250.12	306.39
75.8	286.92	197.68	87.06	17.12	0.42	0	0	6.72	45	143.5	250.28	306.66
75.9	287.16	197.64	86.63	16.76	0.41	0	0	6.56	44.5	143.25	250.44	306.93
76	287.4	197.6	86.2	16.4	0.4	0	0	6.4	44	143	250.6	307.2
76.1	287.64	197.56	85.77	16.04	0.39	0	0	6.24	43.5	142.75	250.76	307.47
76.2	287.88	197.52	85.34	15.68	0.38	0	0	6.08	43	142.5	250.92	307.74
76.3	288.12	197.48	84.91	15.32	0.37	0	0	5.92	42.5	142.25	251.08	308.01
76.4	288.36	197.44	84.48	14.96	0.36	0	0	5.76	42	142	251.24	308.28
76.5	288.6	197.4	84.05	14.6	0.35	0	0	5.6	41.5	141.75	251.4	308.55
76.6	288.84	197.36	83.62	14.24	0.34	0	0	5.44	41	141.5	251.56	308.82
76.7	289.08	197.32	83.19	13.88	0.33	0	0	5.28	40.5	141.25	251.72	309.09
76.8	289.32	197.28	82.76	13.52	0.32	0	0	5.12	40	141	251.88	309.36
76.9	289.56	197.24	82.33	13.16	0.31	0	0	4.96	39.5	140.75	252.04	309.63
77	289.8	197.2	81.9	12.8	0.3	0	0	4.8	39	140.5	252.2	309.9
77.1	290.04	197.16	81.47	12.44	0.29	0	0	4.64	38.5	140.25	252.36	310.17
77.2	290.28	197.12	81.04	12.08	0.28	0	0	4.48	38	140	252.52	310.44
77.3	290.52	197.08	80.61	11.72	0.27	0	0	4.32	37.5	139.75	252.68	310.71
77.4	290.76	197.04	80.18	11.36	0.26	0	0	4.16	37	139.5	252.84	310.98
77.5	291	197	79.75	11	0.25	0	0	4	36.5	139.25	253	311.25
77.6	291.24	196.96	79.32	10.64	0.24	0	0	3.84	36	139	253.16	311.52
77.7	291.48	196.92	78.89	10.28	0.23	0	0	3.68	35.5	138.75	253.32	311.79
77.8	291.72	196.88	78.46	9.92	0.22	0	0	3.52	35	138.5	253.48	312.06
77.9	291.96	196.84	78.03	9.56	0.21	0	0	3.36	34.5	138.25	253.64	312.33
78	292.2	196.8	77.6	9.2	0.2	0	0	3.2	34	138	253.8	312.6
78.1	292.44	196.76	77.17	8.84	0.19	0	0	3.04	33.5	137.75	253.96	312.87
78.2	292.68	196.72	76.74	8.48	0.18	0	0	2.88	33	137.5	254.12	313.14
78.3	292.92	196.68	76.31	8.12	0.17	0	0	2.72	32.5	137.25	254.28	313.41
78.4	293.16	196.64	75.88	7.76	0.16	0	0	2.56	32	137	254.44	313.68
78.5	293.4	196.6	75.45	7.4	0.15	0	0	2.4	31.5	136.75	254.6	313.95
78.6	293.64	196.56	75.02	7.04	0.14	0	0	2.24	31	136.5	254.76	314.22
78.7	293.88	196.52	74.59	6.68	0.13	0	0	2.08	30.5	136.25	254.92	314.49
78.8	294.12	196.48	74.16	6.32	0.12	0	0	1.92	30	136	255.08	314.76
78.9	294.36	196.44	73.73	5.96	0.11	0	0	1.76	29.5	135.75	255.24	315.03
79	294.6	196.4	73.3	5.6	0.1	0	0	1.6	29	135.5	255.4	315.3
